InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,SessionID,Stage,Year,Month
Cart_1820,P00030,Purple Water Bottle XS,1,2022-09-08,59.4,C00015,Spain,S20220908_C00015_5953,Cart,2022,9
Checkout_4908,P00016,Purple Sunglasses M,5,2022-10-02,71.99,C00015,Spain,S20221002_C00015_7236,Checkout,2022,10
Browse_703,P00003,Blue Classic Jeans M,1,2022-10-24,79.19,C00015,Spain,S20221024_C00015_1459,Browse,2022,10
Cart_3512,P00083,Orange Laptop Sleeve L,3,2022-11-02,26.77,C00015,Spain,S20221102_C00015_1224,Cart,2022,11
Browse_9607,P00019,Orange Classic Jeans XXL,4,2022-11-14,31.03,C00015,Spain,S20221114_C00015_3000,Browse,2022,11
View_2370,P00022,Black Protein Powder XXL,4,2023-03-18,133.57,C00015,Spain,S20230318_C00015_7323,View,2023,3
View_4504,P00065,Green Yoga Mat One Size,1,2023-03-20,50.54,C00015,Spain,S20230320_C00015_6294,View,2023,3
Checkout_7270,P00076,Blue Wireless Earbuds XXL,2,2023-03-21,25.84,C00015,Spain,S20230321_C00015_3145,Checkout,2023,3
View_6485,P00009,Red Sunglasses M,5,2023-03-23,114.39,C00015,Spain,S20230323_C00015_3241,View,2023,3
Cart_3875,P00085,Pink Premium T-shirt S,3,2023-05-05,116.31,C00015,Spain,S20230505_C00015_3501,Cart,2023,5
Browse_1107,P00050,Yellow Water Bottle XS,4,2023-05-18,105.29,C00015,Spain,S20230518_C00015_3291,Browse,2023,5
View_9122,P00075,Purple Water Bottle S,2,2023-05-20,116.62,C00015,Spain,S20230520_C00015_4976,View,2023,5
Browse_5729,P00054,Pink Water Bottle XL,4,2022-03-02,106.1,C00016,Spain,S20220302_C00016_2340,Browse,2022,3
View_9216,P00055,Yellow Premium T-shirt M,5,2022-03-26,143.15,C00016,Spain,S20220326_C00016_9973,View,2022,3
Browse_3097,P00072,Green Premium T-shirt One Size,3,2022-04-30,128.98,C00016,Spain,S20220430_C00016_4589,Browse,2022,4
View_1241,P00049,Orange Smart Watch L,3,2022-05-03,29.67,C00016,Spain,S20220503_C00016_7809,View,2022,5
View_9259,P00020,Grey Water Bottle S,3,2022-07-03,118.98,C00016,Spain,S20220703_C00016_6050,View,2022,7
Browse_6790,P00077,Pink Yoga Mat M,5,2022-09-05,190.68,C00016,Spain,S20220905_C00016_9334,Browse,2022,9
Cart_8909,P00027,Grey Protein Powder M,4,2022-10-18,13.74,C00016,Spain,S20221018_C00016_6296,Cart,2022,10
Browse_4958,P00011,Pink Yoga Mat XXL,5,2023-04-17,146.18,C00016,Spain,S20230417_C00016_4468,Browse,2023,4
Cart_6816,P00002,White Summer Dress L,5,2023-04-24,33.9,C00016,Spain,S20230424_C00016_9975,Cart,2023,4
View_7157,P00051,Yellow Water Bottle XXL,1,2023-05-29,165.82,C00016,Spain,S20230529_C00016_8420,View,2023,5
View_3048,P00046,Red Protein Powder L,1,2023-06-10,52.77,C00016,Spain,S20230610_C00016_9926,View,2023,6
View_2966,P00058,Blue Leather Wallet M,4,2022-09-07,30.48,C00017,Spain,S20220907_C00017_2135,View,2022,9
Cart_8947,P00043,Grey Laptop Sleeve XL,4,2022-09-13,8.26,C00017,Spain,S20220913_C00017_9836,Cart,2022,9
Browse_6055,P00062,Pink Smart Watch M,5,2022-09-17,189.1,C00017,Spain,S20220917_C00017_2490,Browse,2022,9
Browse_9205,P00086,Red Leather Wallet XXL,1,2022-09-17,123.12,C00017,Spain,S20220917_C00017_1177,Browse,2022,9
Browse_2674,P00095,Blue Yoga Mat XS,3,2022-09-18,59.95,C00017,Spain,S20220918_C00017_6689,Browse,2022,9
Cart_884,P00055,Yellow Premium T-shirt M,5,2022-09-20,143.15,C00017,Spain,S20220920_C00017_7467,Cart,2022,9
View_9071,P00068,Yellow Water Bottle XS,2,2022-09-25,41.09,C00017,Spain,S20220925_C00017_1277,View,2022,9
Cart_9936,P00024,White Winter Jacket XS,2,2022-10-05,189.66,C00017,Spain,S20221005_C00017_7840,Cart,2022,10
Browse_6638,P00092,Grey Classic Jeans XL,1,2022-10-11,89.57,C00017,Spain,S20221011_C00017_2194,Browse,2022,10
View_1445,P00045,Pink Leather Wallet M,5,2022-10-12,91.33,C00017,Spain,S20221012_C00017_7443,View,2022,10
View_4473,P00039,Yellow Protein Powder One Size,2,2022-10-17,107.47,C00017,Spain,S20221017_C00017_2448,View,2022,10
Browse_3711,P00051,Yellow Water Bottle XXL,2,2022-10-31,165.82,C00017,Spain,S20221031_C00017_2291,Browse,2022,10
INV10021,P00095,Blue Yoga Mat XS,4,2022-11-15,59.95,C00017,Spain,S20221115_C00017_1546,Purchase,2022,11
View_7453,P00005,Red Winter Jacket M,3,2022-11-15,47.94,C00017,Spain,S20221115_C00017_7206,View,2022,11
View_5085,P00041,Green Water Bottle S,1,2022-07-23,159.28,C00018,France,S20220723_C00018_2685,View,2022,7
Browse_2621,P00032,Black Running Shoes XL,2,2022-08-08,182.74,C00018,France,S20220808_C00018_8301,Browse,2022,8
Browse_8115,P00085,Pink Premium T-shirt S,1,2022-08-16,116.31,C00018,France,S20220816_C00018_5973,Browse,2022,8
INV10263,P00074,Purple Leather Wallet XXL,1,2022-08-23,172.23,C00018,France,S20220823_C00018_3605,Purchase,2022,8
View_459,P00018,White Smart Watch XL,1,2022-09-08,79.98,C00018,France,S20220908_C00018_7326,View,2022,9
Browse_6543,P00046,Red Protein Powder L,5,2022-09-12,52.77,C00018,France,S20220912_C00018_4858,Browse,2022,9
Checkout_3043,P00066,Purple Protein Powder L,5,2022-10-15,80.81,C00018,France,S20221015_C00018_6572,Checkout,2022,10
Browse_5705,P00030,Purple Water Bottle XS,3,2022-10-18,59.4,C00018,France,S20221018_C00018_6549,Browse,2022,10
Checkout_3588,P00018,White Smart Watch XL,3,2022-10-23,79.98,C00018,France,S20221023_C00018_4723,Checkout,2022,10
Cart_4200,P00028,Yellow Sunglasses L,5,2022-11-15,182.55,C00018,France,S20221115_C00018_6472,Cart,2022,11
Browse_2636,P00079,Grey Winter Jacket L,4,2022-12-18,75.3,C00018,France,S20221218_C00018_9972,Browse,2022,12
Browse_9133,P00012,Orange Running Shoes One Size,4,2023-01-15,45.43,C00018,France,S20230115_C00018_9823,Browse,2023,1
Browse_6574,P00017,Purple Wireless Earbuds XXL,2,2023-03-07,43.44,C00018,France,S20230307_C00018_5335,Browse,2023,3
Cart_3574,P00014,Pink Classic Jeans L,4,2023-03-28,194.78,C00018,France,S20230328_C00018_1996,Cart,2023,3
View_1460,P00058,Blue Leather Wallet M,3,2023-04-19,30.48,C00018,France,S20230419_C00018_5194,View,2023,4
View_5463,P00096,Yellow Backpack One Size,5,2023-05-07,152.36,C00018,France,S20230507_C00018_9337,View,2023,5
Browse_9973,P00006,Black Classic Jeans XS,1,2023-05-21,172.34,C00018,France,S20230521_C00018_2238,Browse,2023,5
Cart_7364,P00041,Green Water Bottle S,5,2023-06-23,159.28,C00018,France,S20230623_C00018_3895,Cart,2023,6
View_4545,P00029,Red Cotton Socks XXL,5,2022-06-04,133.04,C00019,Spain,S20220604_C00019_7552,View,2022,6
View_9900,P00086,Red Leather Wallet XXL,4,2022-07-01,123.12,C00019,Spain,S20220701_C00019_3182,View,2022,7
Cart_8014,P00004,Orange Protein Powder XL,5,2022-07-20,106.22,C00019,Spain,S20220720_C00019_2015,Cart,2022,7
Browse_952,P00099,Grey Leather Wallet One Size,5,2022-08-16,135.12,C00019,Spain,S20220816_C00019_9765,Browse,2022,8
Browse_7299,P00054,Pink Water Bottle XL,2,2022-08-19,106.1,C00019,Spain,S20220819_C00019_7978,Browse,2022,8
Browse_9560,P00020,Grey Water Bottle S,1,2022-09-02,118.98,C00019,Spain,S20220902_C00019_3511,Browse,2022,9
Checkout_8833,P00057,White Backpack L,3,2022-09-13,165.97,C00019,Spain,S20220913_C00019_5090,Checkout,2022,9
Browse_9504,P00041,Green Water Bottle S,5,2022-11-05,159.28,C00019,Spain,S20221105_C00019_7212,Browse,2022,11
View_6482,P00066,Purple Protein Powder L,4,2022-11-15,80.81,C00019,Spain,S20221115_C00019_3099,View,2022,11
Browse_5991,P00019,Orange Classic Jeans XXL,1,2022-11-30,31.03,C00019,Spain,S20221130_C00019_8725,Browse,2022,11
View_1927,P00042,Pink Yoga Mat XXL,1,2023-01-08,147.08,C00019,Spain,S20230108_C00019_3156,View,2023,1
Browse_7103,P00086,Red Leather Wallet XXL,4,2023-02-25,123.12,C00019,Spain,S20230225_C00019_2062,Browse,2023,2
Checkout_3504,P00026,Blue Classic Jeans One Size,3,2023-04-10,138.12,C00019,Spain,S20230410_C00019_1409,Checkout,2023,4
View_8147,P00048,Green Backpack L,1,2022-08-12,125.7,C00020,Italy,S20220812_C00020_9576,View,2022,8
Browse_9809,P00022,Black Protein Powder XXL,4,2022-09-02,133.57,C00020,Italy,S20220902_C00020_5618,Browse,2022,9
Browse_5215,P00004,Orange Protein Powder XL,5,2022-09-05,106.22,C00020,Italy,S20220905_C00020_9664,Browse,2022,9
View_8266,P00048,Green Backpack L,1,2022-09-27,125.7,C00020,Italy,S20220927_C00020_4589,View,2022,9
Cart_666,P00062,Pink Smart Watch M,3,2022-10-11,189.1,C00020,Italy,S20221011_C00020_2444,Cart,2022,10
Checkout_868,P00076,Blue Wireless Earbuds XXL,3,2022-10-26,25.84,C00020,Italy,S20221026_C00020_1237,Checkout,2022,10
View_2119,P00086,Red Leather Wallet XXL,1,2022-11-16,123.12,C00020,Italy,S20221116_C00020_4493,View,2022,11
Browse_8648,P00045,Pink Leather Wallet M,2,2022-11-22,91.33,C00020,Italy,S20221122_C00020_4710,Browse,2022,11
Cart_114,P00038,Red Cotton Socks L,5,2022-12-30,105.73,C00020,Italy,S20221230_C00020_1842,Cart,2022,12
View_5612,P00069,Pink Protein Powder One Size,3,2023-01-06,156.57,C00020,Italy,S20230106_C00020_8915,View,2023,1
View_742,P00001,Orange Sunglasses XXL,1,2023-02-09,117.64,C00020,Italy,S20230209_C00020_3503,View,2023,2
Cart_8944,P00006,Black Classic Jeans XS,2,2023-04-30,172.34,C00020,Italy,S20230430_C00020_6311,Cart,2023,4
INV10029,P00082,Green Protein Powder One Size,5,2023-05-16,36.43,C00020,Italy,S20230516_C00020_5568,Purchase,2023,5
View_3066,P00080,Yellow Backpack M,1,2022-10-29,125.49,C00021,UK,S20221029_C00021_8265,View,2022,10
Browse_3100,P00011,Pink Yoga Mat XXL,5,2022-11-13,146.18,C00021,UK,S20221113_C00021_7456,Browse,2022,11
View_4221,P00057,White Backpack L,4,2022-11-19,165.97,C00021,UK,S20221119_C00021_3923,View,2022,11
View_6032,P00001,Orange Sunglasses XXL,5,2022-11-24,117.64,C00021,UK,S20221124_C00021_2605,View,2022,11
View_1065,P00081,Pink Wireless Earbuds XS,1,2022-11-28,123.96,C00021,UK,S20221128_C00021_7214,View,2022,11
Browse_8997,P00093,Purple Yoga Mat XXL,1,2023-01-22,182.72,C00021,UK,S20230122_C00021_7686,Browse,2023,1
View_7367,P00024,White Winter Jacket XS,3,2023-03-10,189.66,C00021,UK,S20230310_C00021_1693,View,2023,3
Browse_9316,P00018,White Smart Watch XL,5,2023-03-13,79.98,C00021,UK,S20230313_C00021_2466,Browse,2023,3
Browse_7020,P00004,Orange Protein Powder XL,5,2023-03-29,106.22,C00021,UK,S20230329_C00021_4468,Browse,2023,3
Browse_2520,P00003,Blue Classic Jeans M,1,2023-04-10,79.19,C00021,UK,S20230410_C00021_5914,Browse,2023,4
View_7230,P00093,Purple Yoga Mat XXL,2,2023-04-16,182.72,C00021,UK,S20230416_C00021_6337,View,2023,4
Browse_1404,P00074,Purple Leather Wallet XXL,3,2023-05-02,172.23,C00021,UK,S20230502_C00021_4749,Browse,2023,5
INV10170,P00000,Black Protein Powder XXL,5,2023-05-10,188.5,C00021,UK,S20230510_C00021_1099,Purchase,2023,5
Browse_4043,P00082,Green Protein Powder One Size,2,2023-05-20,36.43,C00021,UK,S20230520_C00021_2424,Browse,2023,5
View_8439,P00070,White Sunglasses S,2,2022-03-02,127.35,C00022,Italy,S20220302_C00022_8716,View,2022,3
Browse_1746,P00064,Orange Cotton Socks XL,2,2022-03-12,71.6,C00022,Italy,S20220312_C00022_6526,Browse,2022,3
Browse_7042,P00080,Yellow Backpack M,3,2022-05-23,125.49,C00022,Italy,S20220523_C00022_1866,Browse,2022,5
Browse_4747,P00048,Green Backpack L,4,2022-09-05,125.7,C00022,Italy,S20220905_C00022_9907,Browse,2022,9
INV10022,P00046,Red Protein Powder L,4,2022-09-28,52.77,C00022,Italy,S20220928_C00022_3201,Purchase,2022,9
Cart_6544,P00089,Grey Yoga Mat XXL,5,2022-10-31,77.46,C00022,Italy,S20221031_C00022_7309,Cart,2022,10
Cart_4854,P00080,Yellow Backpack M,2,2022-11-22,125.49,C00022,Italy,S20221122_C00022_4840,Cart,2022,11
Cart_7124,P00019,Orange Classic Jeans XXL,5,2022-12-02,31.03,C00022,Italy,S20221202_C00022_6241,Cart,2022,12
Cart_5533,P00068,Yellow Water Bottle XS,3,2023-01-26,41.09,C00022,Italy,S20230126_C00022_7807,Cart,2023,1
View_3412,P00022,Black Protein Powder XXL,4,2023-02-28,133.57,C00022,Italy,S20230228_C00022_6258,View,2023,2
Browse_6084,P00081,Pink Wireless Earbuds XS,5,2023-03-11,123.96,C00022,Italy,S20230311_C00022_6922,Browse,2023,3
Browse_6025,P00046,Red Protein Powder L,4,2023-05-27,52.77,C00022,Italy,S20230527_C00022_8981,Browse,2023,5
View_6728,P00032,Black Running Shoes XL,4,2023-05-29,182.74,C00022,Italy,S20230529_C00022_6685,View,2023,5
View_3300,P00047,White Backpack One Size,3,2022-05-28,43.49,C00023,Italy,S20220528_C00023_7723,View,2022,5
Browse_8828,P00071,Orange Backpack M,5,2022-05-31,57.56,C00023,Italy,S20220531_C00023_8354,Browse,2022,5
View_6006,P00013,Black Leather Wallet M,5,2022-07-20,155.73,C00023,Italy,S20220720_C00023_3787,View,2022,7
Cart_1189,P00046,Red Protein Powder L,2,2022-08-23,52.77,C00023,Italy,S20220823_C00023_3359,Cart,2022,8
View_303,P00099,Grey Leather Wallet One Size,1,2022-09-10,135.12,C00023,Italy,S20220910_C00023_3282,View,2022,9
Cart_7627,P00078,Purple Sunglasses XL,5,2022-09-14,130.04,C00023,Italy,S20220914_C00023_7510,Cart,2022,9
Cart_8131,P00053,Red Water Bottle M,3,2022-10-07,154.68,C00023,Italy,S20221007_C00023_3936,Cart,2022,10
Browse_4917,P00088,Green Smart Watch XL,5,2022-10-27,143.69,C00023,Italy,S20221027_C00023_1795,Browse,2022,10
Cart_8808,P00085,Pink Premium T-shirt S,2,2022-11-04,116.31,C00023,Italy,S20221104_C00023_6643,Cart,2022,11
Checkout_6123,P00094,Pink Sunglasses One Size,1,2022-11-30,134.69,C00023,Italy,S20221130_C00023_3033,Checkout,2022,11
Cart_9956,P00098,Pink Laptop Sleeve One Size,2,2023-01-04,19.75,C00023,Italy,S20230104_C00023_4179,Cart,2023,1
Cart_9294,P00074,Purple Leather Wallet XXL,5,2023-02-07,172.23,C00023,Italy,S20230207_C00023_3178,Cart,2023,2
View_8566,P00034,Red Cotton Socks XS,5,2023-06-03,18.69,C00023,Italy,S20230603_C00023_6575,View,2023,6
Browse_1198,P00031,Green Winter Jacket XS,2,2023-06-24,84.19,C00023,Italy,S20230624_C00023_8985,Browse,2023,6
Checkout_7015,P00012,Orange Running Shoes One Size,4,2022-01-19,45.43,C00024,UK,S20220119_C00024_2309,Checkout,2022,1
Browse_9664,P00015,Grey Cotton Socks XXL,1,2022-04-16,94.8,C00024,UK,S20220416_C00024_3878,Browse,2022,4
Browse_3266,P00088,Green Smart Watch XL,4,2022-05-12,143.69,C00024,UK,S20220512_C00024_9885,Browse,2022,5
Browse_3501,P00060,Purple Smart Watch M,4,2022-07-24,161.73,C00024,UK,S20220724_C00024_1045,Browse,2022,7
View_87,P00085,Pink Premium T-shirt S,2,2022-08-01,116.31,C00024,UK,S20220801_C00024_5138,View,2022,8
View_3137,P00058,Blue Leather Wallet M,4,2022-09-14,30.48,C00024,UK,S20220914_C00024_9686,View,2022,9
Cart_5932,P00089,Grey Yoga Mat XXL,5,2022-12-25,77.46,C00024,UK,S20221225_C00024_1044,Cart,2022,12
View_9760,P00036,White Protein Powder One Size,2,2023-01-11,16.68,C00024,UK,S20230111_C00024_4631,View,2023,1
Checkout_7558,P00063,White Cotton Socks S,5,2023-01-15,73.89,C00024,UK,S20230115_C00024_4121,Checkout,2023,1
INV10234,P00005,Red Winter Jacket M,5,2023-02-12,47.94,C00024,UK,S20230212_C00024_9479,Purchase,2023,2
View_4786,P00049,Orange Smart Watch L,1,2023-06-06,29.67,C00024,UK,S20230606_C00024_6145,View,2023,6
View_4570,P00065,Green Yoga Mat One Size,3,2023-06-11,50.54,C00024,UK,S20230611_C00024_6610,View,2023,6
View_391,P00066,Purple Protein Powder L,4,2023-06-24,80.81,C00024,UK,S20230624_C00024_2387,View,2023,6
View_2187,P00050,Yellow Water Bottle XS,3,2022-06-25,105.29,C00025,France,S20220625_C00025_9013,View,2022,6
Browse_4690,P00055,Yellow Premium T-shirt M,3,2022-07-29,143.15,C00025,France,S20220729_C00025_8426,Browse,2022,7
View_7049,P00033,Purple Summer Dress XL,4,2022-08-07,114.0,C00025,France,S20220807_C00025_6277,View,2022,8
View_5514,P00069,Pink Protein Powder One Size,3,2022-09-08,156.57,C00025,France,S20220908_C00025_8085,View,2022,9
Checkout_8472,P00048,Green Backpack L,1,2022-09-14,125.7,C00025,France,S20220914_C00025_1244,Checkout,2022,9
Browse_9819,P00070,White Sunglasses S,1,2022-10-16,127.35,C00025,France,S20221016_C00025_2879,Browse,2022,10
View_6901,P00084,Grey Laptop Sleeve XS,5,2022-12-11,8.99,C00025,France,S20221211_C00025_2514,View,2022,12
Browse_7080,P00054,Pink Water Bottle XL,2,2022-12-11,106.1,C00025,France,S20221211_C00025_4769,Browse,2022,12
Browse_996,P00068,Yellow Water Bottle XS,5,2022-12-15,41.09,C00025,France,S20221215_C00025_9909,Browse,2022,12
Cart_7523,P00070,White Sunglasses S,2,2023-01-06,127.35,C00025,France,S20230106_C00025_9774,Cart,2023,1
Browse_7350,P00081,Pink Wireless Earbuds XS,2,2023-02-02,123.96,C00025,France,S20230202_C00025_7775,Browse,2023,2
Browse_9445,P00062,Pink Smart Watch M,3,2023-03-05,189.1,C00025,France,S20230305_C00025_7478,Browse,2023,3
Browse_6750,P00054,Pink Water Bottle XL,3,2023-03-12,106.1,C00025,France,S20230312_C00025_5923,Browse,2023,3
View_710,P00037,Blue Leather Wallet XS,4,2023-03-17,54.31,C00025,France,S20230317_C00025_5680,View,2023,3
Browse_6038,P00053,Red Water Bottle M,3,2023-03-20,154.68,C00025,France,S20230320_C00025_5966,Browse,2023,3
Browse_6963,P00050,Yellow Water Bottle XS,3,2023-03-24,105.29,C00025,France,S20230324_C00025_6369,Browse,2023,3
Browse_2068,P00040,Grey Sunglasses One Size,1,2023-04-06,32.45,C00025,France,S20230406_C00025_1631,Browse,2023,4
View_8368,P00086,Red Leather Wallet XXL,4,2023-05-03,123.12,C00025,France,S20230503_C00025_9078,View,2023,5
View_8044,P00072,Green Premium T-shirt One Size,1,2023-05-04,128.98,C00025,France,S20230504_C00025_3367,View,2023,5
View_6135,P00066,Purple Protein Powder L,3,2023-06-12,80.81,C00025,France,S20230612_C00025_3791,View,2023,6
Browse_9536,P00075,Purple Water Bottle S,1,2022-09-07,116.62,C00026,Canada,S20220907_C00026_9527,Browse,2022,9
Browse_2533,P00049,Orange Smart Watch L,3,2022-09-09,29.67,C00026,Canada,S20220909_C00026_3564,Browse,2022,9
Checkout_9793,P00037,Blue Leather Wallet XS,1,2022-09-19,54.31,C00026,Canada,S20220919_C00026_5425,Checkout,2022,9
Browse_2926,P00096,Yellow Backpack One Size,2,2022-11-03,152.36,C00026,Canada,S20221103_C00026_3804,Browse,2022,11
Browse_4017,P00013,Black Leather Wallet M,1,2023-01-07,155.73,C00026,Canada,S20230107_C00026_8916,Browse,2023,1
Cart_6418,P00078,Purple Sunglasses XL,5,2023-02-03,130.04,C00026,Canada,S20230203_C00026_2449,Cart,2023,2
Browse_1623,P00085,Pink Premium T-shirt S,2,2023-04-01,116.31,C00026,Canada,S20230401_C00026_2419,Browse,2023,4
Browse_686,P00023,Green Premium T-shirt L,2,2023-04-16,121.41,C00026,Canada,S20230416_C00026_7489,Browse,2023,4
Checkout_2774,P00074,Purple Leather Wallet XXL,5,2023-04-24,172.23,C00026,Canada,S20230424_C00026_8568,Checkout,2023,4
View_7861,P00020,Grey Water Bottle S,3,2023-04-25,118.98,C00026,Canada,S20230425_C00026_4442,View,2023,4
Cart_6420,P00086,Red Leather Wallet XXL,2,2023-05-19,123.12,C00026,Canada,S20230519_C00026_2988,Cart,2023,5
Cart_6368,P00087,Blue Classic Jeans XL,3,2023-06-08,80.46,C00026,Canada,S20230608_C00026_6946,Cart,2023,6
Browse_5393,P00078,Purple Sunglasses XL,3,2023-06-21,130.04,C00026,Canada,S20230621_C00026_6889,Browse,2023,6
Browse_3173,P00080,Yellow Backpack M,5,2022-02-18,125.49,C00027,USA,S20220218_C00027_8270,Browse,2022,2
View_5752,P00077,Pink Yoga Mat M,5,2022-03-13,190.68,C00027,USA,S20220313_C00027_7279,View,2022,3
Cart_5939,P00097,Orange Backpack S,5,2022-06-13,99.86,C00027,USA,S20220613_C00027_9291,Cart,2022,6
View_3870,P00068,Yellow Water Bottle XS,3,2022-07-03,41.09,C00027,USA,S20220703_C00027_6449,View,2022,7
View_1924,P00060,Purple Smart Watch M,1,2022-07-21,161.73,C00027,USA,S20220721_C00027_6477,View,2022,7
View_8684,P00013,Black Leather Wallet M,1,2022-10-04,155.73,C00027,USA,S20221004_C00027_3158,View,2022,10
View_9735,P00054,Pink Water Bottle XL,5,2022-11-23,106.1,C00027,USA,S20221123_C00027_8436,View,2022,11
View_8059,P00055,Yellow Premium T-shirt M,4,2023-02-13,143.15,C00027,USA,S20230213_C00027_6664,View,2023,2
View_8455,P00009,Red Sunglasses M,4,2023-04-24,114.39,C00027,USA,S20230424_C00027_2412,View,2023,4
Checkout_7647,P00027,Grey Protein Powder M,4,2023-05-31,13.74,C00027,USA,S20230531_C00027_2004,Checkout,2023,5
View_2832,P00032,Black Running Shoes XL,1,2023-06-03,182.74,C00027,USA,S20230603_C00027_5570,View,2023,6
View_4060,P00069,Pink Protein Powder One Size,1,2022-09-21,156.57,C00028,Italy,S20220921_C00028_4613,View,2022,9
Browse_8037,P00018,White Smart Watch XL,1,2022-10-06,79.98,C00028,Italy,S20221006_C00028_4780,Browse,2022,10
Browse_2040,P00088,Green Smart Watch XL,1,2022-10-08,143.69,C00028,Italy,S20221008_C00028_7607,Browse,2022,10
View_5993,P00077,Pink Yoga Mat M,5,2022-10-31,190.68,C00028,Italy,S20221031_C00028_6903,View,2022,10
View_7201,P00013,Black Leather Wallet M,4,2022-11-01,155.73,C00028,Italy,S20221101_C00028_9592,View,2022,11
Browse_3755,P00024,White Winter Jacket XS,3,2022-11-20,189.66,C00028,Italy,S20221120_C00028_6199,Browse,2022,11
INV10147,P00063,White Cotton Socks S,2,2022-12-29,73.89,C00028,Italy,S20221229_C00028_3138,Purchase,2022,12
Checkout_6979,P00096,Yellow Backpack One Size,3,2023-01-16,152.36,C00028,Italy,S20230116_C00028_7045,Checkout,2023,1
Browse_7489,P00050,Yellow Water Bottle XS,5,2023-06-12,105.29,C00028,Italy,S20230612_C00028_9245,Browse,2023,6
Browse_3989,P00038,Red Cotton Socks L,3,2022-06-09,105.73,C00029,Canada,S20220609_C00029_4919,Browse,2022,6
View_7513,P00089,Grey Yoga Mat XXL,3,2022-06-13,77.46,C00029,Canada,S20220613_C00029_7263,View,2022,6
View_483,P00025,White Protein Powder XS,4,2022-07-14,138.6,C00029,Canada,S20220714_C00029_2521,View,2022,7
Browse_6068,P00055,Yellow Premium T-shirt M,2,2022-08-23,143.15,C00029,Canada,S20220823_C00029_5149,Browse,2022,8
View_4127,P00044,Pink Winter Jacket XS,1,2022-09-21,37.04,C00029,Canada,S20220921_C00029_7702,View,2022,9
Browse_8349,P00000,Black Protein Powder XXL,3,2022-09-27,188.5,C00029,Canada,S20220927_C00029_6404,Browse,2022,9
